# test name,category,sub-cat,real vulnerability,cwe,Benchmark version: 1.8,date
Case01-InjectionInLogin-String-LoginBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case02-InjectionInSearch-String-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case03-InjectionInCalc-String-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case04-InjectionInUpdate-String-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case06-InjectionInView-Numeric-PermissionBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case11-InjectionInView-Date-PermissionBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case12-InjectionInSearch-Date-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case13-InjectionInCalc-Date-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case14-InjectionInUpdate-Date-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-POST-200Valid,true,89
Case01-InjectionInLogin-String-LoginBypass-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case02-InjectionInSearch-String-UnionExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case03-InjectionInCalc-String-BooleanExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case04-InjectionInUpdate-String-CommandInjection-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case06-InjectionInView-Numeric-PermissionBypass-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case11-InjectionInView-Date-PermissionBypass-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case12-InjectionInSearch-Date-UnionExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case13-InjectionInCalc-Date-BooleanExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case14-InjectionInUpdate-Date-CommandInjection-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-With200Errors,sqli,SInjection-Detection-Evaluation-GET-200Erro,true,89
Case01-InjectionInSearch-RetrieveDatabaseVersion-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case02-InjectionInSearch-TimeDelay-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case03-InjsectionInSearch-RetrieveMultipleValuesInSingleColumn-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case04-InjectionInSearch-ListingDatabaseContents-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case05-InjectionInSearch-ListingDatabaseTableColumns-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case06-InjectionInSearch-ListingDatabaseTableRecords-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case07-InjectionInSearch-RetrieveCurrentUserDetails-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case08-InjectionInSearch-RetrieveServerMAC-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case09-InjectionInSearch-RetrievePrivilegesOnDatabase-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-GET-UnionExploit,true,89
Case01-InjectionInLogin-String-LoginBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case02-InjectionInSearch-String-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case03-InjectionInCalc-String-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case04-InjectionInUpdate-String-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case06-InjectionInView-Numeric-PermissionBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case11-InjectionInView-Date-PermissionBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case12-InjectionInSearch-Date-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case13-InjectionInCalc-Date-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case14-InjectionInUpdate-Date-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-WithDifferent200Responses,sqli,SInjection-Detection-Evaluation-GET-200Valid,true,89
Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case04-InjectionInUpdate-Numeric-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case05-InjectionInUpdate-String-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case06-InjectionInUpdate-Date-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case07-InjectionInUpdate-NumericWithoutQuotes-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case08-InjectionInUpdate-DateWithoutQuotes-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-POST-200Identical,true,89
Case01-InjectionInSearch-RetrieveDatabaseVersion-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case02-InjectionInSearch-TimeDelay-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case03-InjsectionInSearch-RetrieveMultipleValuesInSingleColumn-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case04-InjectionInSearch-ListingDatabaseContents-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case05-InjectionInSearch-ListingDatabaseTableColumns-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case06-InjectionInSearch-ListingDatabaseTableRecords-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case07-InjectionInSearch-RetrieveCurrentUserDetails-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case08-InjectionInSearch-RetrieveServerMAC-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case09-InjectionInSearch-RetrievePrivilegesOnDatabase-UnionExploit,sqli,SInjection-Detection-Evaluation-New-Cases-POST,true,89
Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case05-InjectionInUpdate-String-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case06-InjectionInUpdate-Date-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case07-InjectionInUpdate-NumericWithoutQuotes-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case08-InjectionInUpdate-DateWithoutQuotes-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case04-InjectionInUpdate-Numeric-TimeDelayExploit-200Identical,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException,sqli,SInjection-Detection-Evaluation-GET-200Identical,true,89
Case01-DoubleQuotesAndCrLfEncodingInProperty,xss,RXSS-FalsePositives-GET.har,false,79
Case03-DoubleQuotesEqualityAndBracketsEncodingInProperty,xss,RXSS-FalsePositives-GET.har,false,79
Case02-SingleQuotesAndCrLfEncodingInProperty,xss,RXSS-FalsePositives-GET.har,false,79
Case05-CrlfRemovalInHttpHeader,xss,RXSS-FalsePositives-GET.har,false,79
Case06-QuotesBracketsAndCrLfEncodingInTextProperty,xss,RXSS-FalsePositives-GET.har,false,79
Case04-SingleQuotesEqualityAndBracketsEncodingInProperty,xss,RXSS-FalsePositives-GET.har,false,79
Case07-AngleBracketsEncodingInBody,xss,RXSS-FalsePositives-GET.har,false,79
Case06-FalsePositiveInjectionInLogin-HoneyPotNoSQL-Fake500SyntaxErrorOnIvFailure,sqli,SInjection-FalsePositives-GET.har,false,89
Case02-FalsePositiveInjectionInLogin-PsAndIv-500SyntaxErrorOnIvFailure,sqli,SInjection-FalsePositives-GET.har,false,89
Case04-FalsePositiveInjectionInLogin-PsAndIv-200SyntaxErrorOnIvFailure,sqli,SInjection-FalsePositives-GET.har,false,89
Case01-FalsePositiveInjectionInLogin-PsAndIv-500ErrorOnIvFailure,sqli,SInjection-FalsePositives-GET.har,false,89
Case07-FalsePositiveInjectionInLogin-PsAndIv-500ErrorOnUnrelatedSyntaxError,sqli,SInjection-FalsePositives-GET.har,false,89
Case05-FalsePositiveInjectionInLogin-PsAndIv-Different200ValidOnIvFailure,sqli,SInjection-FalsePositives-GET.har,false,89
Case03-FalsePositiveInjectionInLogin-PsAndIv-200ErrorOnIvFailure,sqli,SInjection-FalsePositives-GET.har,false,89
Case10-FalsePositiveInjectionInUpdate-PsAndIv-Identical200Response,sqli,SInjection-FalsePositives-GET.har,false,89
Case08-FalsePositiveInjectionInLogin-PsAndIv-200ErrorOnUnrelatedSyntaxError,sqli,SInjection-FalsePositives-GET.har,false,89
Case09-FalsePositiveInjectionInUpdate-PsAndIv-Different200ValidOnIvFailure,sqli,SInjection-FalsePositives-GET.har,false,89
Case03-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-WhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case02-LFI-FalsePositive-OpenRedirect-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case05-LFI-FalsePositive-ContextStream-TextHtmlValidResponse-FilenameContext-WhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case04-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-TraversalRemovalAndWhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case06-LFI-FalsePositive-ContextStream-TextHtmlValidResponse-FilenameContext-TraversalRemovalAndWhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case01-LFI-FalsePositive-Forward-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case08-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-InputNotUsed-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case07-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-EnumerationResponseOnly-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,LFI-FalsePositives-GET.har,false,22
Case04-Redirect-FalsePositive-NoLogic-TextHtmlValidResponse-NoContext-Unrestricted-NoPath-DefaultPartialInput-NoPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case02-Redirect-FalsePositive-NoLogic-TextHtmlValidResponse-NoContext-Unrestricted-NoPath-DefaultFullInput-NoPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case03-Redirect-FalsePositive-NoLogic-TextHtmlValidResponse-NoContext-Unrestricted-NoPath-DefaultRelativeInput-NoPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case05-Redirect-FalsePositive-InactiveJavascriptRedirect-FilenameContext-InputValidation-HttpURL-DefaultFullInput-AnyPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case01-Redirect-FalsePositive-Forward-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case06-Redirect-FalsePositive-RFI-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultFullInput-NoPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case09-Redirect-FalsePositive-RedirectMethod-FilenameContext-DomainConcat-HttpURL-DefaultFullInput-AnyPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case08-Redirect-FalsePositive-RedirectMethod-FilenameContext-WhiteList-HttpURL-DefaultFullInput-AnyPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case07-Redirect-FalsePositive-LFI-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,redirect,Redirect-FalsePositives-GET.har,false,601
Case02-RFI-FalsePositive-OpenRedirect-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,RFI-FalsePositives-GET.har,false,22
Case04-RFI-FalsePositive-UrlClass-TextHtmlValidResponse-FilenameContext-TraversalRemovalAndWhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,RFI-FalsePositives-GET.har,false,22
